2025-12-13T12:20:12.384Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T14:47:23.991Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T14:47:34.641Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T14:47:34.641Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/opencode-tokenscope/plugin
2025-12-13T14:48:14.533Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T14:48:14.534Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/opencode-tokenscope
2025-12-13T14:51:46.632Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T14:51:46.632Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:08:42.521Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:08:42.521Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:08:42.536Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:08:42.536Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:08:49.439Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:08:49.440Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:09:22.634Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:09:22.634Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:09:27.700Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:09:27.700Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:09:34.107Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:09:34.107Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T15:09:39.010Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T15:09:39.010Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode/plugin
2025-12-13T21:31:05.428Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:31:05.428Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode
2025-12-13T21:32:41.463Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:32:41.464Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode
2025-12-13T21:32:41.554Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:32:41.554Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode
2025-12-13T21:49:05.820Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:49:05.821Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T21:49:18.951Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:49:18.952Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T21:49:41.804Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:49:41.804Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T21:50:08.094Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:50:08.094Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T21:58:08.292Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:58:08.292Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode
2025-12-13T21:58:08.413Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:58:08.413Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/dotfiles/arch-config/arch-dotfiles/opencode/.config/opencode
2025-12-13T21:58:48.831Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T21:58:48.831Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:07:47.100Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:07:47.100Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:08:26.161Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:08:26.161Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:08:41.276Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:08:41.276Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:10:35.303Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:10:35.304Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:16:27.713Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:16:27.713Z DEBUG config: No project config found | searchedFrom=/home/ramtinj/personal-workspace/opencode-tokenscope/plugin
2025-12-13T22:37:20.647Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:37:20.647Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:40:09.307Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:40:09.307Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
2025-12-13T22:41:05.367Z INFO  config: Loaded global config | path=/home/ramtinj/.config/opencode/dcp.jsonc
2025-12-13T22:41:05.368Z DEBUG config: No project config found | searchedFrom=/home/ramtinj
